Country,Year,Code,CodeYear,aca_pres,aca_year,aca_yrsince,foia_pres,foia_year,foia_yrssince
Mauritius,2010,MUS,MUS2010,1,2003,7,0,0,
Malawi,1996,MWI,MWI1996,0,1998,-2,0,0,
Malawi,1997,MWI,MWI1997,0,1998,-1,0,0,
Malawi,1998,MWI,MWI1998,1,1998,0,0,0,
Malawi,1999,MWI,MWI1999,1,1998,1,0,0,
Malawi,2000,MWI,MWI2000,1,1998,2,0,0,
Malawi,2001,MWI,MWI2001,1,1998,3,0,0,
Malawi,2002,MWI,MWI2002,1,1998,4,0,0,
Malawi,2003,MWI,MWI2003,1,1998,5,0,0,
Malawi,2004,MWI,MWI2004,1,1998,6,0,0,
Malawi,2005,MWI,MWI2005,1,1998,7,0,0,
Malawi,2006,MWI,MWI2006,1,1998,8,0,0,
Malawi,2007,MWI,MWI2007,1,1998,9,0,0,
Malawi,2008,MWI,MWI2008,1,1998,10,0,0,
Malawi,2009,MWI,MWI2009,1,1998,11,0,0,
Malawi,2010,MWI,MWI2010,1,1998,12,0,0,
Malaysia,1996,MYS,MYS1996,0,2009,-13,0,0,
Malaysia,1997,MYS,MYS1997,0,2009,-12,0,0,
Malaysia,1998,MYS,MYS1998,0,2009,-11,0,0,
Malaysia,1999,MYS,MYS1999,0,2009,-10,0,0,
Malaysia,2000,MYS,MYS2000,0,2009,-9,0,0,
Malaysia,2001,MYS,MYS2001,0,2009,-8,0,0,
Malaysia,2002,MYS,MYS2002,0,2009,-7,0,0,
Malaysia,2003,MYS,MYS2003,0,2009,-6,0,0,
Malaysia,2004,MYS,MYS2004,0,2009,-5,0,0,
Malaysia,2005,MYS,MYS2005,0,2009,-4,0,0,
Malaysia,2006,MYS,MYS2006,0,2009,-3,0,0,
Malaysia,2007,MYS,MYS2007,0,2009,-2,0,0,
Malaysia,2008,MYS,MYS2008,0,2009,-1,0,0,
Malaysia,2009,MYS,MYS2009,1,2009,0,0,0,
Malaysia,2010,MYS,MYS2010,1,2009,1,0,0,
Namibia,1996,NAM,NAM1996,0,2006,-10,0,0,
Namibia,1997,NAM,NAM1997,0,2006,-9,0,0,
Namibia,1998,NAM,NAM1998,0,2006,-8,0,0,
Namibia,1999,NAM,NAM1999,0,2006,-7,0,0,
Namibia,2000,NAM,NAM2000,0,2006,-6,0,0,
Namibia,2001,NAM,NAM2001,0,2006,-5,0,0,
Namibia,2002,NAM,NAM2002,0,2006,-4,0,0,
Namibia,2003,NAM,NAM2003,0,2006,-3,0,0,
Namibia,2004,NAM,NAM2004,0,2006,-2,0,0,
Namibia,2005,NAM,NAM2005,0,2006,-1,0,0,
Namibia,2006,NAM,NAM2006,1,2006,0,0,0,
Namibia,2007,NAM,NAM2007,1,2006,1,0,0,
Namibia,2008,NAM,NAM2008,1,2006,2,0,0,
Namibia,2009,NAM,NAM2009,1,2006,3,0,0,
Namibia,2010,NAM,NAM2010,1,2006,4,0,0,
Niger,1996,NER,NER1996,0,0,,0,2011,-15
Niger,1997,NER,NER1997,0,0,,0,2011,-14
Niger,1998,NER,NER1998,0,0,,0,2011,-13
Niger,1999,NER,NER1999,0,0,,0,2011,-12
Niger,2000,NER,NER2000,0,0,,0,2011,-11
Niger,2001,NER,NER2001,0,0,,0,2011,-10
Niger,2002,NER,NER2002,0,0,,0,2011,-9
Niger,2003,NER,NER2003,0,0,,0,2011,-8
Niger,2004,NER,NER2004,0,0,,0,2011,-7
Niger,2005,NER,NER2005,0,0,,0,2011,-6
Niger,2006,NER,NER2006,0,0,,0,2011,-5
Niger,2007,NER,NER2007,0,0,,0,2011,-4
Niger,2008,NER,NER2008,0,0,,0,2011,-3
Niger,2009,NER,NER2009,0,0,,0,2011,-2
Niger,2010,NER,NER2010,0,0,,0,2011,-1
Nigeria,1996,NGA,NGA1996,0,2000,-4,0,2011,-15
Nigeria,1997,NGA,NGA1997,0,2000,-3,0,2011,-14
Nigeria,1998,NGA,NGA1998,0,2000,-2,0,2011,-13
Nigeria,1999,NGA,NGA1999,0,2000,-1,0,2011,-12
Nigeria,2000,NGA,NGA2000,1,2000,0,0,2011,-11
Nigeria,2001,NGA,NGA2001,1,2000,1,0,2011,-10
Nigeria,2002,NGA,NGA2002,1,2000,2,0,2011,-9
Nigeria,2003,NGA,NGA2003,1,2000,3,0,2011,-8
Nigeria,2004,NGA,NGA2004,1,2000,4,0,2011,-7
Nigeria,2005,NGA,NGA2005,1,2000,5,0,2011,-6
Nigeria,2006,NGA,NGA2006,1,2000,6,0,2011,-5
Nigeria,2007,NGA,NGA2007,1,2000,7,0,2011,-4
Nigeria,2008,NGA,NGA2008,1,2000,8,0,2011,-3
Nigeria,2009,NGA,NGA2009,1,2000,9,0,2011,-2
Nigeria,2010,NGA,NGA2010,1,2000,10,0,2011,-1
Nicaragua,1996,NIC,NIC1996,0,2009,-13,0,2007,-11
Nicaragua,1997,NIC,NIC1997,0,2009,-12,0,2007,-10
Nicaragua,1998,NIC,NIC1998,0,2009,-11,0,2007,-9
Nicaragua,1999,NIC,NIC1999,0,2009,-10,0,2007,-8
Nicaragua,2000,NIC,NIC2000,0,2009,-9,0,2007,-7
Nicaragua,2001,NIC,NIC2001,0,2009,-8,0,2007,-6
Nicaragua,2002,NIC,NIC2002,0,2009,-7,0,2007,-5
Nicaragua,2003,NIC,NIC2003,0,2009,-6,0,2007,-4
Nicaragua,2004,NIC,NIC2004,0,2009,-5,0,2007,-3
Nicaragua,2005,NIC,NIC2005,0,2009,-4,0,2007,-2
Nicaragua,2006,NIC,NIC2006,0,2009,-3,0,2007,-1
Nicaragua,2007,NIC,NIC2007,0,2009,-2,1,2007,0
Nicaragua,2008,NIC,NIC2008,0,2009,-1,1,2007,1
Nicaragua,2009,NIC,NIC2009,1,2009,0,1,2007,2
Nicaragua,2010,NIC,NIC2010,1,2009,1,1,2007,3
Netherlands,1996,NLD,NLD1996,0,0,,1,1980,16
Netherlands,1997,NLD,NLD1997,0,0,,1,1980,17
Netherlands,1998,NLD,NLD1998,0,0,,1,1980,18
Netherlands,1999,NLD,NLD1999,0,0,,1,1980,19
Netherlands,2000,NLD,NLD2000,0,0,,1,1980,20
Netherlands,2001,NLD,NLD2001,0,0,,1,1980,21
Netherlands,2002,NLD,NLD2002,0,0,,1,1980,22
Netherlands,2003,NLD,NLD2003,0,0,,1,1980,23
Netherlands,2004,NLD,NLD2004,0,0,,1,1980,24
Netherlands,2005,NLD,NLD2005,0,0,,1,1980,25
Netherlands,2006,NLD,NLD2006,0,0,,1,1980,26
Netherlands,2007,NLD,NLD2007,0,0,,1,1980,27
Netherlands,2008,NLD,NLD2008,0,0,,1,1980,28
Netherlands,2009,NLD,NLD2009,0,0,,1,1980,29
Netherlands,2010,NLD,NLD2010,0,0,,1,1980,30
Norway,1996,NOR,NOR1996,1,1989,7,1,1970,26
Norway,1997,NOR,NOR1997,1,1989,8,1,1970,27
Norway,1998,NOR,NOR1998,1,1989,9,1,1970,28
Norway,1999,NOR,NOR1999,1,1989,10,1,1970,29
Norway,2000,NOR,NOR2000,1,1989,11,1,1970,30
Norway,2001,NOR,NOR2001,1,1989,12,1,1970,31
Norway,2002,NOR,NOR2002,1,1989,13,1,1970,32
Norway,2003,NOR,NOR2003,1,1989,14,1,1970,33
Norway,2004,NOR,NOR2004,1,1989,15,1,1970,34
Norway,2005,NOR,NOR2005,1,1989,16,1,1970,35
Norway,2006,NOR,NOR2006,1,1989,17,1,1970,36
Norway,2007,NOR,NOR2007,1,1989,18,1,1970,37
Norway,2008,NOR,NOR2008,1,1989,19,1,1970,38
Norway,2009,NOR,NOR2009,1,1989,20,1,1970,39
Norway,2010,NOR,NOR2010,1,1989,21,1,1970,40
Nepal,1996,NPL,NPL1996,1,1991,5,0,2007,-11
Nepal,1997,NPL,NPL1997,1,1991,6,0,2007,-10
Nepal,1998,NPL,NPL1998,1,1991,7,0,2007,-9
Nepal,1999,NPL,NPL1999,1,1991,8,0,2007,-8
Nepal,2000,NPL,NPL2000,1,1991,9,0,2007,-7
Nepal,2001,NPL,NPL2001,1,1991,10,0,2007,-6
Nepal,2002,NPL,NPL2002,1,1991,11,0,2007,-5
Nepal,2003,NPL,NPL2003,1,1991,12,0,2007,-4
Nepal,2004,NPL,NPL2004,1,1991,13,0,2007,-3
Nepal,2005,NPL,NPL2005,1,1991,14,0,2007,-2
Nepal,2006,NPL,NPL2006,1,1991,15,0,2007,-1
Nepal,2007,NPL,NPL2007,1,1991,16,1,2007,0
Nepal,2008,NPL,NPL2008,1,1991,17,1,2007,1
Nepal,2009,NPL,NPL2009,1,1991,18,1,2007,2
Nepal,2010,NPL,NPL2010,1,1991,19,1,2007,3
Nauru,1996,NRU,NRU1996,0,0,,0,0,
Nauru,1997,NRU,NRU1997,0,0,,0,0,
Nauru,1998,NRU,NRU1998,0,0,,0,0,
Nauru,1999,NRU,NRU1999,0,0,,0,0,
Nauru,2000,NRU,NRU2000,0,0,,0,0,
Nauru,2001,NRU,NRU2001,0,0,,0,0,
Nauru,2002,NRU,NRU2002,0,0,,0,0,
Nauru,2003,NRU,NRU2003,0,0,,0,0,
Nauru,2004,NRU,NRU2004,0,0,,0,0,
Nauru,2005,NRU,NRU2005,0,0,,0,0,
Nauru,2006,NRU,NRU2006,0,0,,0,0,
Nauru,2007,NRU,NRU2007,0,0,,0,0,
Nauru,2008,NRU,NRU2008,0,0,,0,0,
Nauru,2009,NRU,NRU2009,0,0,,0,0,
Nauru,2010,NRU,NRU2010,0,0,,0,0,
New Zealand,1996,NZL,NZL1996,0,0,,1,1983,13
New Zealand,1997,NZL,NZL1997,0,0,,1,1983,14
New Zealand,1998,NZL,NZL1998,0,0,,1,1983,15
New Zealand,1999,NZL,NZL1999,0,0,,1,1983,16
New Zealand,2000,NZL,NZL2000,0,0,,1,1983,17
New Zealand,2001,NZL,NZL2001,0,0,,1,1983,18
New Zealand,2002,NZL,NZL2002,0,0,,1,1983,19
New Zealand,2003,NZL,NZL2003,0,0,,1,1983,20
New Zealand,2004,NZL,NZL2004,0,0,,1,1983,21
New Zealand,2005,NZL,NZL2005,0,0,,1,1983,22
New Zealand,2006,NZL,NZL2006,0,0,,1,1983,23
New Zealand,2007,NZL,NZL2007,0,0,,1,1983,24
New Zealand,2008,NZL,NZL2008,0,0,,1,1983,25
New Zealand,2009,NZL,NZL2009,0,0,,1,1983,26
New Zealand,2010,NZL,NZL2010,0,0,,1,1983,27
Pakistan,1997,PAK,PAK1997,0,1999,-2,0,2002,-5
Pakistan,2000,PAK,PAK2000,1,1999,1,0,2002,-2
Pakistan,2001,PAK,PAK2001,1,1999,2,0,2002,-1
Pakistan,2002,PAK,PAK2002,1,1999,3,1,2002,0
Pakistan,2003,PAK,PAK2003,1,1999,4,1,2002,1
Pakistan,2004,PAK,PAK2004,1,1999,5,1,2002,2
Pakistan,2005,PAK,PAK2005,1,1999,6,1,2002,3
Pakistan,2006,PAK,PAK2006,1,1999,7,1,2002,4
Pakistan,2007,PAK,PAK2007,1,1999,8,1,2002,5
Pakistan,2008,PAK,PAK2008,1,1999,9,1,2002,6
Pakistan,2009,PAK,PAK2009,1,1999,10,1,2002,7
Pakistan,2010,PAK,PAK2010,1,1999,11,1,2002,8
Panama,1996,PAN,PAN1996,0,2000,-4,0,2002,-6
Panama,1997,PAN,PAN1997,0,2000,-3,0,2002,-5
Panama,1998,PAN,PAN1998,0,2000,-2,0,2002,-4
Panama,1999,PAN,PAN1999,0,2000,-1,0,2002,-3
Panama,2000,PAN,PAN2000,1,2000,0,0,2002,-2
Panama,2001,PAN,PAN2001,1,2000,1,0,2002,-1
Panama,2002,PAN,PAN2002,1,2000,2,1,2002,0
Panama,2003,PAN,PAN2003,1,2000,3,1,2002,1
Panama,2004,PAN,PAN2004,1,2000,4,1,2002,2
Panama,2005,PAN,PAN2005,1,2000,5,1,2002,3
Panama,2006,PAN,PAN2006,1,2000,6,1,2002,4
Panama,2007,PAN,PAN2007,1,2000,7,1,2002,5
Panama,2008,PAN,PAN2008,1,2000,8,1,2002,6
Panama,2009,PAN,PAN2009,1,2000,9,1,2002,7
Panama,2010,PAN,PAN2010,1,2000,10,1,2002,8
Palau,1996,PCI,PCI1996,0,0,,0,0,
Palau,1997,PCI,PCI1997,0,0,,0,0,
Palau,1998,PCI,PCI1998,0,0,,0,0,
Palau,1999,PCI,PCI1999,0,0,,0,0,
Palau,2000,PCI,PCI2000,0,0,,0,0,
Palau,2001,PCI,PCI2001,0,0,,0,0,
Palau,2002,PCI,PCI2002,0,0,,0,0,
Palau,2003,PCI,PCI2003,0,0,,0,0,
Palau,2004,PCI,PCI2004,0,0,,0,0,
Palau,2005,PCI,PCI2005,0,0,,0,0,
Palau,2006,PCI,PCI2006,0,0,,0,0,
Palau,2007,PCI,PCI2007,0,0,,0,0,
Palau,2008,PCI,PCI2008,0,0,,0,0,
Palau,2009,PCI,PCI2009,0,0,,0,0,
Palau,2010,PCI,PCI2010,0,0,,0,0,
Peru,1996,PER,PER1996,0,0,,0,2003,-7
Peru,1997,PER,PER1997,0,0,,0,2003,-6
Peru,1998,PER,PER1998,0,0,,0,2003,-5
Peru,1999,PER,PER1999,0,0,,0,2003,-4
Peru,2000,PER,PER2000,0,0,,0,2003,-3
Peru,2001,PER,PER2001,0,0,,0,2003,-2
Peru,2002,PER,PER2002,0,0,,0,2003,-1
Peru,2003,PER,PER2003,0,0,,1,2003,0
Peru,2004,PER,PER2004,0,0,,1,2003,1
Peru,2005,PER,PER2005,0,0,,1,2003,2
Peru,2006,PER,PER2006,0,0,,1,2003,3
Peru,2007,PER,PER2007,0,0,,1,2003,4
Peru,2008,PER,PER2008,0,0,,1,2003,5
Peru,2009,PER,PER2009,0,0,,1,2003,6
Peru,2010,PER,PER2010,0,0,,1,2003,7
Philippines,1996,PHL,PHL1996,0,0,,0,0,
Philippines,1997,PHL,PHL1997,0,0,,0,0,
Philippines,1998,PHL,PHL1998,0,0,,0,0,
Philippines,1999,PHL,PHL1999,0,0,,0,0,
Philippines,2000,PHL,PHL2000,0,0,,0,0,
Philippines,2001,PHL,PHL2001,0,0,,0,0,
Philippines,2002,PHL,PHL2002,0,0,,0,0,
Philippines,2003,PHL,PHL2003,0,0,,0,0,
Philippines,2004,PHL,PHL2004,0,0,,0,0,
Philippines,2005,PHL,PHL2005,0,0,,0,0,
Philippines,2006,PHL,PHL2006,0,0,,0,0,
Philippines,2007,PHL,PHL2007,0,0,,0,0,
Philippines,2008,PHL,PHL2008,0,0,,0,0,
Philippines,2009,PHL,PHL2009,0,0,,0,0,
Philippines,2010,PHL,PHL2010,0,0,,0,0,
Papua New Guinea,1996,PNG,PNG1996,0,0,,0,0,
Papua New Guinea,1997,PNG,PNG1997,0,0,,0,0,
Papua New Guinea,1998,PNG,PNG1998,0,0,,0,0,
Papua New Guinea,1999,PNG,PNG1999,0,0,,0,0,
Papua New Guinea,2000,PNG,PNG2000,0,0,,0,0,
Papua New Guinea,2001,PNG,PNG2001,0,0,,0,0,
Papua New Guinea,2002,PNG,PNG2002,0,0,,0,0,
Papua New Guinea,2003,PNG,PNG2003,0,0,,0,0,
Papua New Guinea,2004,PNG,PNG2004,0,0,,0,0,
Papua New Guinea,2005,PNG,PNG2005,0,0,,0,0,
Papua New Guinea,2006,PNG,PNG2006,0,0,,0,0,
Papua New Guinea,2007,PNG,PNG2007,0,0,,0,0,
Papua New Guinea,2008,PNG,PNG2008,0,0,,0,0,
Papua New Guinea,2009,PNG,PNG2009,0,0,,0,0,
Papua New Guinea,2010,PNG,PNG2010,0,0,,0,0,
Poland,1996,POL,POL1996,0,2006,-10,0,2002,-6
Poland,1997,POL,POL1997,0,2006,-9,0,2002,-5
Poland,1998,POL,POL1998,0,2006,-8,0,2002,-4
Poland,1999,POL,POL1999,0,2006,-7,0,2002,-3
Poland,2000,POL,POL2000,0,2006,-6,0,2002,-2
Poland,2001,POL,POL2001,0,2006,-5,0,2002,-1
Poland,2002,POL,POL2002,0,2006,-4,1,2002,0
Poland,2003,POL,POL2003,0,2006,-3,1,2002,1
Poland,2004,POL,POL2004,0,2006,-2,1,2002,2
Poland,2005,POL,POL2005,0,2006,-1,1,2002,3
Poland,2006,POL,POL2006,1,2006,0,1,2002,4
Poland,2007,POL,POL2007,1,2006,1,1,2002,5
Poland,2008,POL,POL2008,1,2006,2,1,2002,6
Poland,2009,POL,POL2009,1,2006,3,1,2002,7
Poland,2010,POL,POL2010,1,2006,4,1,2002,8
Puerto Rico,2004,PRI,PRI2004,,,,0,0,
Puerto Rico,2006,PRI,PRI2006,,,,0,0,
Puerto Rico,2007,PRI,PRI2007,,,,0,0,
Puerto Rico,2008,PRI,PRI2008,,,,0,0,
Puerto Rico,2009,PRI,PRI2009,,,,0,0,
Puerto Rico,2010,PRI,PRI2010,,,,0,0,
North Korea,1996,PRK,PRK1996,,,,0,0,
North Korea,1997,PRK,PRK1997,,,,0,0,
North Korea,1998,PRK,PRK1998,,,,0,0,
North Korea,1999,PRK,PRK1999,,,,0,0,
North Korea,2000,PRK,PRK2000,,,,0,0,
North Korea,2001,PRK,PRK2001,,,,0,0,
North Korea,2002,PRK,PRK2002,,,,0,0,
North Korea,2003,PRK,PRK2003,,,,0,0,
North Korea,2004,PRK,PRK2004,,,,0,0,
North Korea,2005,PRK,PRK2005,,,,0,0,
North Korea,2006,PRK,PRK2006,,,,0,0,
North Korea,2007,PRK,PRK2007,,,,0,0,
North Korea,2008,PRK,PRK2008,,,,0,0,
North Korea,2009,PRK,PRK2009,,,,0,0,
North Korea,2010,PRK,PRK2010,,,,0,0,
Portugal,1996,PRT,PRT1996,0,2000,-4,1,1993,3
Portugal,1997,PRT,PRT1997,0,2000,-3,1,1993,4
Portugal,1998,PRT,PRT1998,0,2000,-2,1,1993,5
Portugal,1999,PRT,PRT1999,0,2000,-1,1,1993,6
Portugal,2000,PRT,PRT2000,1,2000,0,1,1993,7
Portugal,2001,PRT,PRT2001,1,2000,1,1,1993,8
Portugal,2002,PRT,PRT2002,1,2000,2,1,1993,9
Portugal,2003,PRT,PRT2003,1,2000,3,1,1993,10
Portugal,2004,PRT,PRT2004,1,2000,4,1,1993,11
Portugal,2005,PRT,PRT2005,1,2000,5,1,1993,12
Portugal,2006,PRT,PRT2006,1,2000,6,1,1993,13
Portugal,2007,PRT,PRT2007,1,2000,7,1,1993,14
Portugal,2008,PRT,PRT2008,1,2000,8,1,1993,15
Portugal,2009,PRT,PRT2009,1,2000,9,1,1993,16
Portugal,2010,PRT,PRT2010,1,2000,10,1,1993,17
Paraguay,1996,PRY,PRY1996,0,,,0,0,
Paraguay,1997,PRY,PRY1997,0,,,0,0,
Paraguay,1998,PRY,PRY1998,0,,,0,0,
Paraguay,1999,PRY,PRY1999,0,,,0,0,
Paraguay,2000,PRY,PRY2000,0,,,0,0,
Paraguay,2001,PRY,PRY2001,0,,,0,0,
Paraguay,2002,PRY,PRY2002,0,,,0,0,
Paraguay,2003,PRY,PRY2003,0,,,0,0,
Paraguay,2004,PRY,PRY2004,0,,,0,0,
Paraguay,2005,PRY,PRY2005,0,,,0,0,
Paraguay,2006,PRY,PRY2006,0,,,0,0,
Paraguay,2007,PRY,PRY2007,0,,,0,0,
Paraguay,2008,PRY,PRY2008,0,,,0,0,
Paraguay,2009,PRY,PRY2009,0,,,0,0,
Paraguay,2010,PRY,PRY2010,0,,,0,0,
Qatar,1996,QAT,QAT1996,0,0,,0,0,
Qatar,1997,QAT,QAT1997,0,0,,0,0,
Qatar,1998,QAT,QAT1998,0,0,,0,0,
Qatar,1999,QAT,QAT1999,0,0,,0,0,
Qatar,2000,QAT,QAT2000,0,0,,0,0,
Qatar,2001,QAT,QAT2001,0,0,,0,0,
Qatar,2002,QAT,QAT2002,0,0,,0,0,
Qatar,2003,QAT,QAT2003,0,0,,0,0,
Qatar,2004,QAT,QAT2004,0,0,,0,0,
Qatar,2005,QAT,QAT2005,0,0,,0,0,
Qatar,2006,QAT,QAT2006,0,0,,0,0,
Qatar,2007,QAT,QAT2007,0,0,,0,0,
Qatar,2008,QAT,QAT2008,0,0,,0,0,
Qatar,2009,QAT,QAT2009,0,0,,0,0,
Qatar,2010,QAT,QAT2010,0,0,,0,0,
Romania,1996,ROM,ROM1996,0,2002,-6,0,2001,-5
Romania,1997,ROM,ROM1997,0,2002,-5,0,2001,-4
Romania,1998,ROM,ROM1998,0,2002,-4,0,2001,-3
Romania,1999,ROM,ROM1999,0,2002,-3,0,2001,-2
Romania,2000,ROM,ROM2000,0,2002,-2,0,2001,-1
Romania,2001,ROM,ROM2001,0,2002,-1,1,2001,0
Romania,2002,ROM,ROM2002,1,2002,0,1,2001,1
Romania,2003,ROM,ROM2003,1,2002,1,1,2001,2
Romania,2004,ROM,ROM2004,1,2002,2,1,2001,3
Romania,2005,ROM,ROM2005,1,2002,3,1,2001,4
Romania,2006,ROM,ROM2006,1,2002,4,1,2001,5
Romania,2007,ROM,ROM2007,1,2002,5,1,2001,6
Romania,2008,ROM,ROM2008,1,2002,6,1,2001,7
Romania,2009,ROM,ROM2009,1,2002,7,1,2001,8
Romania,2010,ROM,ROM2010,1,2002,8,1,2001,9
Russia,1996,RUS,RUS1996,0,0,,0,2010,-14
Russia,1997,RUS,RUS1997,0,0,,0,2010,-13
Russia,1998,RUS,RUS1998,0,0,,0,2010,-12
Russia,1999,RUS,RUS1999,0,0,,0,2010,-11
Russia,2000,RUS,RUS2000,0,0,,0,2010,-10
Russia,2001,RUS,RUS2001,0,0,,0,2010,-9
Russia,2002,RUS,RUS2002,0,0,,0,2010,-8
Russia,2003,RUS,RUS2003,0,0,,0,2010,-7
Russia,2004,RUS,RUS2004,0,0,,0,2010,-6
Russia,2005,RUS,RUS2005,0,0,,0,2010,-5
Russia,2006,RUS,RUS2006,0,0,,0,2010,-4
Russia,2007,RUS,RUS2007,0,0,,0,2010,-3
Russia,2008,RUS,RUS2008,0,0,,0,2010,-2
Russia,2009,RUS,RUS2009,0,0,,0,2010,-1
Russia,2010,RUS,RUS2010,0,0,,1,2010,0
Rwanda,1996,RWA,RWA1996,0,0,,0,0,
Rwanda,1997,RWA,RWA1997,0,0,,0,0,
Rwanda,1998,RWA,RWA1998,0,0,,0,0,
Rwanda,1999,RWA,RWA1999,0,0,,0,0,
Rwanda,2000,RWA,RWA2000,0,0,,0,0,
Rwanda,2001,RWA,RWA2001,0,0,,0,0,
Rwanda,2002,RWA,RWA2002,0,0,,0,0,
Rwanda,2003,RWA,RWA2003,0,0,,0,0,
Rwanda,2004,RWA,RWA2004,0,0,,0,0,
Rwanda,2005,RWA,RWA2005,0,0,,0,0,
Rwanda,2006,RWA,RWA2006,0,0,,0,0,
Rwanda,2007,RWA,RWA2007,0,0,,0,0,
Rwanda,2008,RWA,RWA2008,0,0,,0,0,
Rwanda,2009,RWA,RWA2009,0,0,,0,0,
Rwanda,2010,RWA,RWA2010,0,0,,0,0,
Samoa,1996,SAM,SAM1996,0,0,,0,0,
Samoa,1997,SAM,SAM1997,0,0,,0,0,
Samoa,1998,SAM,SAM1998,0,0,,0,0,
Samoa,1999,SAM,SAM1999,0,0,,0,0,
Samoa,2000,SAM,SAM2000,0,0,,0,0,
Samoa,2001,SAM,SAM2001,0,0,,0,0,
Samoa,2002,SAM,SAM2002,0,0,,0,0,
Samoa,2003,SAM,SAM2003,0,0,,0,0,
Samoa,2004,SAM,SAM2004,0,0,,0,0,
Samoa,2005,SAM,SAM2005,0,0,,0,0,
Samoa,2006,SAM,SAM2006,0,0,,0,0,
Samoa,2007,SAM,SAM2007,0,0,,0,0,
Samoa,2008,SAM,SAM2008,0,0,,0,0,
Samoa,2009,SAM,SAM2009,0,0,,0,0,
Saudi Arabia,1996,SAU,SAU1996,0,0,,0,0,
Saudi Arabia,1997,SAU,SAU1997,0,0,,0,0,
Saudi Arabia,1998,SAU,SAU1998,0,0,,0,0,
Saudi Arabia,1999,SAU,SAU1999,0,0,,0,0,
Saudi Arabia,2000,SAU,SAU2000,0,0,,0,0,
Saudi Arabia,2001,SAU,SAU2001,0,0,,0,0,
Saudi Arabia,2002,SAU,SAU2002,0,0,,0,0,
Saudi Arabia,2003,SAU,SAU2003,0,0,,0,0,
Saudi Arabia,2004,SAU,SAU2004,0,0,,0,0,
Saudi Arabia,2005,SAU,SAU2005,0,0,,0,0,
Saudi Arabia,2006,SAU,SAU2006,0,0,,0,0,
Saudi Arabia,2007,SAU,SAU2007,0,0,,0,0,
Saudi Arabia,2008,SAU,SAU2008,0,0,,0,0,
Saudi Arabia,2009,SAU,SAU2009,0,0,,0,0,
Saudi Arabia,2010,SAU,SAU2010,0,0,,0,0,
Sudan,1996,SDN,SDN1996,0,2005,-9,0,0,
Sudan,1997,SDN,SDN1997,0,2005,-8,0,0,
Sudan,1998,SDN,SDN1998,0,2005,-7,0,0,
Sudan,1999,SDN,SDN1999,0,2005,-6,0,0,
Sudan,2000,SDN,SDN2000,0,2005,-5,0,0,
Sudan,2001,SDN,SDN2001,0,2005,-4,0,0,
Sudan,2002,SDN,SDN2002,0,2005,-3,0,0,
Sudan,2003,SDN,SDN2003,0,2005,-2,0,0,
Sudan,2004,SDN,SDN2004,0,2005,-1,0,0,
Sudan,2005,SDN,SDN2005,1,2005,0,0,0,
Sudan,2006,SDN,SDN2006,1,2005,1,0,0,
Sudan,2007,SDN,SDN2007,1,2005,2,0,0,
Sudan,2008,SDN,SDN2008,1,2005,3,0,0,
Sudan,2009,SDN,SDN2009,1,2005,4,0,0,
Sudan,2010,SDN,SDN2010,1,2005,5,0,0,
Senegal,1996,SEN,SEN1996,0,2004,-8,0,0,
Senegal,1997,SEN,SEN1997,0,2004,-7,0,0,
Senegal,1998,SEN,SEN1998,0,2004,-6,0,0,
Senegal,1999,SEN,SEN1999,0,2004,-5,0,0,
Senegal,2000,SEN,SEN2000,0,2004,-4,0,0,
Senegal,2001,SEN,SEN2001,0,2004,-3,0,0,
Senegal,2002,SEN,SEN2002,0,2004,-2,0,0,
Senegal,2003,SEN,SEN2003,0,2004,-1,0,0,
Senegal,2004,SEN,SEN2004,1,2004,0,0,0,
Senegal,2005,SEN,SEN2005,1,2004,1,0,0,
Senegal,2006,SEN,SEN2006,1,2004,2,0,0,
Senegal,2007,SEN,SEN2007,1,2004,3,0,0,
Senegal,2008,SEN,SEN2008,1,2004,4,0,0,
Senegal,2009,SEN,SEN2009,1,2004,5,0,0,
Senegal,2010,SEN,SEN2010,1,2004,6,0,0,
Singapore,1996,SGP,SGP1996,1,1952,44,0,0,
Singapore,1997,SGP,SGP1997,1,1952,45,0,0,
Singapore,1998,SGP,SGP1998,1,1952,46,0,0,
Singapore,1999,SGP,SGP1999,1,1952,47,0,0,
Singapore,2000,SGP,SGP2000,1,1952,48,0,0,
Singapore,2001,SGP,SGP2001,1,1952,49,0,0,
Singapore,2002,SGP,SGP2002,1,1952,50,0,0,
Singapore,2003,SGP,SGP2003,1,1952,51,0,0,
Singapore,2004,SGP,SGP2004,1,1952,52,0,0,
Singapore,2005,SGP,SGP2005,1,1952,53,0,0,
Singapore,2006,SGP,SGP2006,1,1952,54,0,0,
Singapore,2007,SGP,SGP2007,1,1952,55,0,0,
Singapore,2008,SGP,SGP2008,1,1952,56,0,0,
Singapore,2009,SGP,SGP2009,1,1952,57,0,0,
Singapore,2010,SGP,SGP2010,1,1952,58,0,0,
Solomon Islands,1996,SLB,SLB1996,0,0,,0,0,
Solomon Islands,1997,SLB,SLB1997,0,0,,0,0,
Solomon Islands,1998,SLB,SLB1998,0,0,,0,0,
Solomon Islands,1999,SLB,SLB1999,0,0,,0,0,
Solomon Islands,2000,SLB,SLB2000,0,0,,0,0,
Solomon Islands,2001,SLB,SLB2001,0,0,,0,0,
Solomon Islands,2002,SLB,SLB2002,0,0,,0,0,
